Indicator,RegionID,Date,Year,Home_value,Mongo_ID,City_Name,City_Size
ZATT,394458,7/31/2005,2005,291729,604034bfbff9453704dcf14e,"Charlotte, NC",Big
ZATT,394458,6/30/2005,2005,290824,604034bfbff9453704dcf14f,"Charlotte, NC",Big
ZATT,394458,5/31/2005,2005,289985,604034bfbff9453704dcf150,"Charlotte, NC",Big
ZATT,394458,4/30/2005,2005,289221,604034bfbff9453704dcf151,"Charlotte, NC",Big
ZATT,394458,3/31/2005,2005,288320,604034bfbff9453704dcf152,"Charlotte, NC",Big
ZATT,394458,2/28/2005,2005,287369,604034bfbff9453704dcf153,"Charlotte, NC",Big
ZATT,394458,1/31/2005,2005,286519,604034bfbff9453704dcf154,"Charlotte, NC",Big
ZATT,394458,12/31/2004,2004,285800,604034bfbff9453704dcf155,"Charlotte, NC",Big
ZATT,394458,11/30/2004,2004,285127,604034bfbff9453704dcf156,"Charlotte, NC",Big
ZATT,394458,10/31/2004,2004,284349,604034bfbff9453704dcf157,"Charlotte, NC",Big
ZATT,394458,9/30/2004,2004,283675,604034bfbff9453704dcf158,"Charlotte, NC",Big
ZATT,394458,8/31/2004,2004,283017,604034bfbff9453704dcf159,"Charlotte, NC",Big
ZATT,394458,7/31/2004,2004,282368,604034bfbff9453704dcf15a,"Charlotte, NC",Big
ZATT,394458,6/30/2004,2004,281667,604034bfbff9453704dcf15b,"Charlotte, NC",Big
ZATT,394458,5/31/2004,2004,280928,604034bfbff9453704dcf15c,"Charlotte, NC",Big
ZATT,394458,4/30/2004,2004,280299,604034bfbff9453704dcf15d,"Charlotte, NC",Big
ZATT,394458,3/31/2004,2004,279760,604034bfbff9453704dcf15e,"Charlotte, NC",Big
ZATT,394458,2/29/2004,2004,279218,604034bfbff9453704dcf15f,"Charlotte, NC",Big
ZATT,394458,1/31/2004,2004,278665,604034bfbff9453704dcf160,"Charlotte, NC",Big
ZATT,394458,12/31/2003,2003,277973,604034bfbff9453704dcf161,"Charlotte, NC",Big
ZATT,394458,11/30/2003,2003,277301,604034bfbff9453704dcf162,"Charlotte, NC",Big
ZATT,394458,10/31/2003,2003,276772,604034bfbff9453704dcf163,"Charlotte, NC",Big
ZATT,394458,9/30/2003,2003,276285,604034bfbff9453704dcf164,"Charlotte, NC",Big
ZATT,394458,8/31/2003,2003,275847,604034bfbff9453704dcf165,"Charlotte, NC",Big
ZATT,394458,7/31/2003,2003,275448,604034bfbff9453704dcf166,"Charlotte, NC",Big
ZATT,394458,6/30/2003,2003,274970,604034bfbff9453704dcf167,"Charlotte, NC",Big
ZATT,394458,5/31/2003,2003,274607,604034bfbff9453704dcf168,"Charlotte, NC",Big
ZATT,394458,4/30/2003,2003,274126,604034bfbff9453704dcf169,"Charlotte, NC",Big
ZATT,394458,3/31/2003,2003,273731,604034bfbff9453704dcf16a,"Charlotte, NC",Big
ZATT,394458,2/28/2003,2003,273313,604034bfbff9453704dcf16b,"Charlotte, NC",Big
ZATT,394458,1/31/2003,2003,272843,604034bfbff9453704dcf16c,"Charlotte, NC",Big
ZATT,394458,12/31/2002,2002,272602,604034bfbff9453704dcf16d,"Charlotte, NC",Big
ZATT,394458,11/30/2002,2002,272357,604034bfbff9453704dcf16e,"Charlotte, NC",Big
ZATT,394458,10/31/2002,2002,272141,604034bfbff9453704dcf16f,"Charlotte, NC",Big
ZATT,394458,9/30/2002,2002,271879,604034bfbff9453704dcf170,"Charlotte, NC",Big
ZATT,394458,8/31/2002,2002,271615,604034bfbff9453704dcf171,"Charlotte, NC",Big
ZATT,394458,7/31/2002,2002,271393,604034bfbff9453704dcf172,"Charlotte, NC",Big
ZATT,394458,6/30/2002,2002,271298,604034bfbff9453704dcf173,"Charlotte, NC",Big
ZATT,394458,5/31/2002,2002,271175,604034bfbff9453704dcf174,"Charlotte, NC",Big
ZATT,394458,4/30/2002,2002,271070,604034bfbff9453704dcf175,"Charlotte, NC",Big
ZATT,394458,3/31/2002,2002,270784,604034bfbff9453704dcf176,"Charlotte, NC",Big
ZATT,394458,2/28/2002,2002,270462,604034bfbff9453704dcf177,"Charlotte, NC",Big
ZATT,394458,1/31/2002,2002,270194,604034bfbff9453704dcf178,"Charlotte, NC",Big
ZATT,394458,12/31/2001,2001,269855,604034bfbff9453704dcf179,"Charlotte, NC",Big
ZATT,394458,11/30/2001,2001,269563,604034bfbff9453704dcf17a,"Charlotte, NC",Big
ZATT,394458,10/31/2001,2001,269173,604034bfbff9453704dcf17b,"Charlotte, NC",Big
ZATT,394458,9/30/2001,2001,268621,604034bfbff9453704dcf17c,"Charlotte, NC",Big
ZATT,394458,8/31/2001,2001,268080,604034bfbff9453704dcf17d,"Charlotte, NC",Big
ZATT,394458,7/31/2001,2001,267519,604034bfbff9453704dcf17e,"Charlotte, NC",Big
ZATT,394458,6/30/2001,2001,267081,604034bfbff9453704dcf17f,"Charlotte, NC",Big
ZATT,394458,5/31/2001,2001,266492,604034bfbff9453704dcf180,"Charlotte, NC",Big
ZATT,394458,4/30/2001,2001,265889,604034bfbff9453704dcf181,"Charlotte, NC",Big
ZATT,394458,3/31/2001,2001,265319,604034bfbff9453704dcf182,"Charlotte, NC",Big
ZATT,394458,2/28/2001,2001,264633,604034bfbff9453704dcf183,"Charlotte, NC",Big
ZATT,394458,1/31/2001,2001,263927,604034bfbff9453704dcf184,"Charlotte, NC",Big
ZATT,394458,12/31/2000,2000,263069,604034bfbff9453704dcf185,"Charlotte, NC",Big
ZATT,394458,11/30/2000,2000,262271,604034bfbff9453704dcf186,"Charlotte, NC",Big
ZATT,394458,10/31/2000,2000,261429,604034bfbff9453704dcf187,"Charlotte, NC",Big
ZATT,394458,9/30/2000,2000,260577,604034bfbff9453704dcf188,"Charlotte, NC",Big
ZATT,394458,8/31/2000,2000,259744,604034bfbff9453704dcf189,"Charlotte, NC",Big
ZATT,394458,7/31/2000,2000,258870,604034bfbff9453704dcf18a,"Charlotte, NC",Big
ZATT,394458,6/30/2000,2000,257935,604034bfbff9453704dcf18b,"Charlotte, NC",Big
ZATT,394458,5/31/2000,2000,256990,604034bfbff9453704dcf18c,"Charlotte, NC",Big
ZATT,394458,4/30/2000,2000,255955,604034bfbff9453704dcf18d,"Charlotte, NC",Big
ZATT,394458,3/31/2000,2000,254940,604034bfbff9453704dcf18e,"Charlotte, NC",Big
ZATT,394458,2/29/2000,2000,253894,604034bfbff9453704dcf18f,"Charlotte, NC",Big
ZATT,394458,1/31/2000,2000,252790,604034bfbff9453704dcf190,"Charlotte, NC",Big
ZATT,394458,12/31/1999,1999,251723,604034bfbff9453704dcf191,"Charlotte, NC",Big
ZATT,394458,11/30/1999,1999,250648,604034bfbff9453704dcf192,"Charlotte, NC",Big
ZATT,394458,10/31/1999,1999,249597,604034bfbff9453704dcf193,"Charlotte, NC",Big
ZATT,394458,9/30/1999,1999,248981,604034bfbff9453704dcf194,"Charlotte, NC",Big
ZATT,394458,8/31/1999,1999,248280,604034bfbff9453704dcf195,"Charlotte, NC",Big
ZATT,394458,7/31/1999,1999,247736,604034bfbff9453704dcf196,"Charlotte, NC",Big
ZATT,394458,6/30/1999,1999,246906,604034bfbff9453704dcf197,"Charlotte, NC",Big
ZATT,394458,5/31/1999,1999,246177,604034bfbff9453704dcf198,"Charlotte, NC",Big
ZATT,394458,4/30/1999,1999,245409,604034bfbff9453704dcf199,"Charlotte, NC",Big
ZATT,394458,3/31/1999,1999,244551,604034bfbff9453704dcf19a,"Charlotte, NC",Big
ZATT,394458,2/28/1999,1999,243567,604034bfbff9453704dcf19b,"Charlotte, NC",Big
ZATT,394458,1/31/1999,1999,242640,604034bfbff9453704dcf19c,"Charlotte, NC",Big
ZATT,394458,12/31/1998,1998,241753,604034bfbff9453704dcf19d,"Charlotte, NC",Big
ZATT,394458,11/30/1998,1998,240954,604034bfbff9453704dcf19e,"Charlotte, NC",Big
ZATT,394458,10/31/1998,1998,240092,604034bfbff9453704dcf19f,"Charlotte, NC",Big
ZATT,394458,9/30/1998,1998,239053,604034bfbff9453704dcf1a0,"Charlotte, NC",Big
ZATT,394458,8/31/1998,1998,238040,604034bfbff9453704dcf1a1,"Charlotte, NC",Big
ZATT,394458,7/31/1998,1998,237012,604034bfbff9453704dcf1a2,"Charlotte, NC",Big
ZATT,394458,6/30/1998,1998,236068,604034bfbff9453704dcf1a3,"Charlotte, NC",Big
ZATT,394458,5/31/1998,1998,235175,604034bfbff9453704dcf1a4,"Charlotte, NC",Big
ZATT,394458,4/30/1998,1998,234343,604034bfbff9453704dcf1a5,"Charlotte, NC",Big
ZATT,394458,3/31/1998,1998,233613,604034bfbff9453704dcf1a6,"Charlotte, NC",Big
ZATT,394458,2/28/1998,1998,233443,604034bfbff9453704dcf1a7,"Charlotte, NC",Big
ZATT,394458,1/31/1998,1998,233090,604034bfbff9453704dcf1a8,"Charlotte, NC",Big
ZATT,394458,12/31/1997,1997,232713,604034bfbff9453704dcf1a9,"Charlotte, NC",Big
ZATT,394458,11/30/1997,1997,231841,604034bfbff9453704dcf1aa,"Charlotte, NC",Big
ZATT,394458,10/31/1997,1997,231156,604034bfbff9453704dcf1ab,"Charlotte, NC",Big
ZATT,394458,9/30/1997,1997,230199,604034bfbff9453704dcf1ac,"Charlotte, NC",Big
ZATT,394458,8/31/1997,1997,229133,604034bfbff9453704dcf1ad,"Charlotte, NC",Big
ZATT,394458,7/31/1997,1997,228035,604034bfbff9453704dcf1ae,"Charlotte, NC",Big
ZATT,394458,6/30/1997,1997,227015,604034bfbff9453704dcf1af,"Charlotte, NC",Big
ZATT,394458,5/31/1997,1997,226077,604034bfbff9453704dcf1b0,"Charlotte, NC",Big
ZATT,394458,4/30/1997,1997,224997,604034bfbff9453704dcf1b1,"Charlotte, NC",Big
ZATT,394458,3/31/1997,1997,223968,604034bfbff9453704dcf1b2,"Charlotte, NC",Big
ZATT,394458,2/28/1997,1997,222486,604034bfbff9453704dcf1b3,"Charlotte, NC",Big
ZATT,394458,1/31/1997,1997,221179,604034bfbff9453704dcf1b4,"Charlotte, NC",Big
ZATT,394458,12/31/1996,1996,219885,604034bfbff9453704dcf1b5,"Charlotte, NC",Big
ZATT,394458,11/30/1996,1996,218921,604034bfbff9453704dcf1b6,"Charlotte, NC",Big
ZATT,394458,10/31/1996,1996,217868,604034bfbff9453704dcf1b7,"Charlotte, NC",Big
ZATT,394458,9/30/1996,1996,217033,604034bfbff9453704dcf1b8,"Charlotte, NC",Big
ZATT,394458,8/31/1996,1996,216297,604034bfbff9453704dcf1b9,"Charlotte, NC",Big
ZATT,394458,7/31/1996,1996,215586,604034bfbff9453704dcf1ba,"Charlotte, NC",Big
ZATT,394458,6/30/1996,1996,214857,604034bfbff9453704dcf1bb,"Charlotte, NC",Big
ZATT,394458,5/31/1996,1996,214066,604034bfbff9453704dcf1bc,"Charlotte, NC",Big
ZATT,394458,4/30/1996,1996,213403,604034bfbff9453704dcf1bd,"Charlotte, NC",Big
ZATT,394458,3/31/1996,1996,212726,604034bfbff9453704dcf1be,"Charlotte, NC",Big
ZATT,394458,2/29/1996,1996,212457,604034bfbff9453704dcf1bf,"Charlotte, NC",Big
ZATT,394458,1/31/1996,1996,212177,604034bfbff9453704dcf1c0,"Charlotte, NC",Big
ZATT,394404,1/31/2021,2021,850883,6040352fbff9453704dd17a4,"Boston, MA",Big
ZATT,394404,12/31/2020,2020,844568,6040352fbff9453704dd17a5,"Boston, MA",Big
ZATT,394404,11/30/2020,2020,836850,6040352fbff9453704dd17a6,"Boston, MA",Big
ZATT,394404,10/31/2020,2020,827990,6040352fbff9453704dd17a7,"Boston, MA",Big
ZATT,394404,9/30/2020,2020,817008,6040352fbff9453704dd17a8,"Boston, MA",Big
ZATT,394404,8/31/2020,2020,812345,6040352fbff9453704dd17a9,"Boston, MA",Big
ZATT,394404,7/31/2020,2020,812036,6040352fbff9453704dd17aa,"Boston, MA",Big
ZATT,394404,6/30/2020,2020,808496,6040352fbff9453704dd17ab,"Boston, MA",Big
ZATT,394404,5/31/2020,2020,807708,6040352fbff9453704dd17ac,"Boston, MA",Big
ZATT,394404,4/30/2020,2020,805177,6040352fbff9453704dd17ad,"Boston, MA",Big
ZATT,394404,3/31/2020,2020,802356,6040352fbff9453704dd17ae,"Boston, MA",Big
ZATT,394404,2/29/2020,2020,803267,6040352fbff9453704dd17af,"Boston, MA",Big
ZATT,394404,1/31/2020,2020,801151,6040352fbff9453704dd17b0,"Boston, MA",Big
ZATT,394404,12/31/2019,2019,798958,6040352fbff9453704dd17b1,"Boston, MA",Big
ZATT,394404,11/30/2019,2019,797620,6040352fbff9453704dd17b2,"Boston, MA",Big
ZATT,394404,10/31/2019,2019,796267,6040352fbff9453704dd17b3,"Boston, MA",Big
ZATT,394404,9/30/2019,2019,794480,6040352fbff9453704dd17b4,"Boston, MA",Big
ZATT,394404,8/31/2019,2019,792322,6040352fbff9453704dd17b5,"Boston, MA",Big
ZATT,394404,7/31/2019,2019,790639,6040352fbff9453704dd17b6,"Boston, MA",Big
ZATT,394404,6/30/2019,2019,789111,6040352fbff9453704dd17b7,"Boston, MA",Big
ZATT,394404,5/31/2019,2019,786988,6040352fbff9453704dd17b8,"Boston, MA",Big
ZATT,394404,4/30/2019,2019,786947,6040352fbff9453704dd17b9,"Boston, MA",Big
ZATT,394404,3/31/2019,2019,787863,6040352fbff9453704dd17ba,"Boston, MA",Big
ZATT,394404,2/28/2019,2019,789441,6040352fbff9453704dd17bb,"Boston, MA",Big
ZATT,394404,1/31/2019,2019,789175,6040352fbff9453704dd17bc,"Boston, MA",Big
ZATT,394404,12/31/2018,2018,788709,6040352fbff9453704dd17bd,"Boston, MA",Big
ZATT,394404,11/30/2018,2018,787315,6040352fbff9453704dd17be,"Boston, MA",Big
ZATT,394404,10/31/2018,2018,786733,6040352fbff9453704dd17bf,"Boston, MA",Big
ZATT,394404,9/30/2018,2018,785219,6040352fbff9453704dd17c0,"Boston, MA",Big
ZATT,394404,8/31/2018,2018,784547,6040352fbff9453704dd17c1,"Boston, MA",Big
ZATT,394404,7/31/2018,2018,782301,6040352fbff9453704dd17c2,"Boston, MA",Big
ZATT,394404,6/30/2018,2018,779693,6040352fbff9453704dd17c3,"Boston, MA",Big
ZATT,394404,5/31/2018,2018,777063,6040352fbff9453704dd17c4,"Boston, MA",Big
ZATT,394404,4/30/2018,2018,774027,6040352fbff9453704dd17c5,"Boston, MA",Big
ZATT,394404,3/31/2018,2018,770222,6040352fbff9453704dd17c6,"Boston, MA",Big
ZATT,394404,2/28/2018,2018,765563,6040352fbff9453704dd17c7,"Boston, MA",Big
ZATT,394404,1/31/2018,2018,761828,6040352fbff9453704dd17c8,"Boston, MA",Big
ZATT,394404,12/31/2017,2017,758749,6040352fbff9453704dd17c9,"Boston, MA",Big
ZATT,394404,11/30/2017,2017,755370,6040352fbff9453704dd17ca,"Boston, MA",Big
ZATT,394404,10/31/2017,2017,750850,6040352fbff9453704dd17cb,"Boston, MA",Big
ZATT,394404,9/30/2017,2017,748068,6040352fbff9453704dd17cc,"Boston, MA",Big
ZATT,394404,8/31/2017,2017,744484,6040352fbff9453704dd17cd,"Boston, MA",Big
ZATT,394404,7/31/2017,2017,741250,6040352fbff9453704dd17ce,"Boston, MA",Big
ZATT,394404,6/30/2017,2017,736472,6040352fbff9453704dd17cf,"Boston, MA",Big
ZATT,394404,5/31/2017,2017,732553,6040352fbff9453704dd17d0,"Boston, MA",Big
ZATT,394404,4/30/2017,2017,728573,6040352fbff9453704dd17d1,"Boston, MA",Big
ZATT,394404,3/31/2017,2017,724506,6040352fbff9453704dd17d2,"Boston, MA",Big
ZATT,394404,2/28/2017,2017,722443,6040352fbff9453704dd17d3,"Boston, MA",Big
ZATT,394404,1/31/2017,2017,721180,6040352fbff9453704dd17d4,"Boston, MA",Big
ZATT,394404,12/31/2016,2016,718944,6040352fbff9453704dd17d5,"Boston, MA",Big
ZATT,394404,11/30/2016,2016,715987,6040352fbff9453704dd17d6,"Boston, MA",Big
ZATT,394404,10/31/2016,2016,712082,6040352fbff9453704dd17d7,"Boston, MA",Big
ZATT,394404,9/30/2016,2016,709020,6040352fbff9453704dd17d8,"Boston, MA",Big
ZATT,394404,8/31/2016,2016,706031,6040352fbff9453704dd17d9,"Boston, MA",Big
ZATT,394404,7/31/2016,2016,704625,6040352fbff9453704dd17da,"Boston, MA",Big
ZATT,394404,6/30/2016,2016,703558,6040352fbff9453704dd17db,"Boston, MA",Big
ZATT,394404,5/31/2016,2016,700203,6040352fbff9453704dd17dc,"Boston, MA",Big
ZATT,394404,4/30/2016,2016,696376,6040352fbff9453704dd17dd,"Boston, MA",Big
ZATT,394404,3/31/2016,2016,693260,6040352fbff9453704dd17de,"Boston, MA",Big
ZATT,394404,2/29/2016,2016,690340,6040352fbff9453704dd17df,"Boston, MA",Big
ZATT,394404,1/31/2016,2016,687753,6040352fbff9453704dd17e0,"Boston, MA",Big
ZATT,394404,12/31/2015,2015,685500,6040352fbff9453704dd17e1,"Boston, MA",Big
ZATT,394404,11/30/2015,2015,683514,6040352fbff9453704dd17e2,"Boston, MA",Big
ZATT,394404,10/31/2015,2015,681232,6040352fbff9453704dd17e3,"Boston, MA",Big
ZATT,394404,9/30/2015,2015,677802,6040352fbff9453704dd17e4,"Boston, MA",Big
ZATT,394404,8/31/2015,2015,675079,6040352fbff9453704dd17e5,"Boston, MA",Big
ZATT,394404,7/31/2015,2015,671366,6040352fbff9453704dd17e6,"Boston, MA",Big
ZATT,394404,6/30/2015,2015,667623,6040352fbff9453704dd17e7,"Boston, MA",Big
ZATT,394404,5/31/2015,2015,666240,6040352fbff9453704dd17e8,"Boston, MA",Big
ZATT,394404,4/30/2015,2015,665605,6040352fbff9453704dd17e9,"Boston, MA",Big
ZATT,394404,3/31/2015,2015,665148,6040352fbff9453704dd17ea,"Boston, MA",Big
ZATT,394404,2/28/2015,2015,661836,6040352fbff9453704dd17eb,"Boston, MA",Big
ZATT,394404,1/31/2015,2015,656667,6040352fbff9453704dd17ec,"Boston, MA",Big
ZATT,394404,12/31/2014,2014,651628,6040352fbff9453704dd17ed,"Boston, MA",Big
ZATT,394404,11/30/2014,2014,648335,6040352fbff9453704dd17ee,"Boston, MA",Big
ZATT,394404,10/31/2014,2014,647436,6040352fbff9453704dd17ef,"Boston, MA",Big
ZATT,394404,9/30/2014,2014,647283,6040352fbff9453704dd17f0,"Boston, MA",Big
ZATT,394404,8/31/2014,2014,646315,6040352fbff9453704dd17f1,"Boston, MA",Big
ZATT,394404,7/31/2014,2014,644021,6040352fbff9453704dd17f2,"Boston, MA",Big
ZATT,394404,6/30/2014,2014,641588,6040352fbff9453704dd17f3,"Boston, MA",Big
ZATT,394404,5/31/2014,2014,638081,6040352fbff9453704dd17f4,"Boston, MA",Big
ZATT,394404,4/30/2014,2014,634748,6040352fbff9453704dd17f5,"Boston, MA",Big
ZATT,394404,3/31/2014,2014,631830,6040352fbff9453704dd17f6,"Boston, MA",Big
ZATT,394404,2/28/2014,2014,630082,6040352fbff9453704dd17f7,"Boston, MA",Big
ZATT,394404,1/31/2014,2014,628966,6040352fbff9453704dd17f8,"Boston, MA",Big
ZATT,394404,12/31/2013,2013,626725,6040352fbff9453704dd17f9,"Boston, MA",Big
ZATT,394404,11/30/2013,2013,624281,6040352fbff9453704dd17fa,"Boston, MA",Big
ZATT,394404,10/31/2013,2013,620040,6040352fbff9453704dd17fb,"Boston, MA",Big
ZATT,394404,9/30/2013,2013,614522,6040352fbff9453704dd17fc,"Boston, MA",Big
ZATT,394404,8/31/2013,2013,608681,6040352fbff9453704dd17fd,"Boston, MA",Big
ZATT,394404,7/31/2013,2013,604748,6040352fbff9453704dd17fe,"Boston, MA",Big
ZATT,394404,6/30/2013,2013,601580,6040352fbff9453704dd17ff,"Boston, MA",Big
ZATT,394404,5/31/2013,2013,598373,6040352fbff9453704dd1800,"Boston, MA",Big
ZATT,394404,4/30/2013,2013,594259,6040352fbff9453704dd1801,"Boston, MA",Big
ZATT,394404,3/31/2013,2013,588638,6040352fbff9453704dd1802,"Boston, MA",Big
ZATT,394404,2/28/2013,2013,584087,6040352fbff9453704dd1803,"Boston, MA",Big
ZATT,394404,1/31/2013,2013,580030,6040352fbff9453704dd1804,"Boston, MA",Big
ZATT,394404,12/31/2012,2012,577705,6040352fbff9453704dd1805,"Boston, MA",Big
ZATT,394404,11/30/2012,2012,573674,6040352fbff9453704dd1806,"Boston, MA",Big
ZATT,394404,10/31/2012,2012,570017,6040352fbff9453704dd1807,"Boston, MA",Big
ZATT,394404,9/30/2012,2012,567405,6040352fbff9453704dd1808,"Boston, MA",Big
ZATT,394404,8/31/2012,2012,565773,6040352fbff9453704dd1809,"Boston, MA",Big
ZATT,394404,7/31/2012,2012,564214,6040352fbff9453704dd180a,"Boston, MA",Big
ZATT,394404,6/30/2012,2012,562310,6040352fbff9453704dd180b,"Boston, MA",Big
ZATT,394404,5/31/2012,2012,561502,6040352fbff9453704dd180c,"Boston, MA",Big
ZATT,394404,4/30/2012,2012,560373,6040352fbff9453704dd180d,"Boston, MA",Big
ZATT,394404,3/31/2012,2012,559988,6040352fbff9453704dd180e,"Boston, MA",Big
ZATT,394404,2/29/2012,2012,559465,6040352fbff9453704dd180f,"Boston, MA",Big
ZATT,394404,1/31/2012,2012,559915,6040352fbff9453704dd1810,"Boston, MA",Big
ZATT,394404,12/31/2011,2011,561031,6040352fbff9453704dd1811,"Boston, MA",Big
ZATT,394404,11/30/2011,2011,563045,6040352fbff9453704dd1812,"Boston, MA",Big
ZATT,394404,10/31/2011,2011,565129,6040352fbff9453704dd1813,"Boston, MA",Big
ZATT,394404,9/30/2011,2011,567044,6040352fbff9453704dd1814,"Boston, MA",Big
ZATT,394404,8/31/2011,2011,568635,6040352fbff9453704dd1815,"Boston, MA",Big
ZATT,394404,7/31/2011,2011,569686,6040352fbff9453704dd1816,"Boston, MA",Big
ZATT,394404,6/30/2011,2011,571142,6040352fbff9453704dd1817,"Boston, MA",Big
ZATT,394404,5/31/2011,2011,571789,6040352fbff9453704dd1818,"Boston, MA",Big
ZATT,394404,4/30/2011,2011,573999,6040352fbff9453704dd1819,"Boston, MA",Big
ZATT,394404,3/31/2011,2011,576570,6040352fbff9453704dd181a,"Boston, MA",Big
ZATT,394404,2/28/2011,2011,579490,6040352fbff9453704dd181b,"Boston, MA",Big
ZATT,394404,1/31/2011,2011,581456,6040352fbff9453704dd181c,"Boston, MA",Big
ZATT,394404,12/31/2010,2010,582020,6040352fbff9453704dd181d,"Boston, MA",Big
ZATT,394404,11/30/2010,2010,582375,6040352fbff9453704dd181e,"Boston, MA",Big
ZATT,394404,10/31/2010,2010,583448,6040352fbff9453704dd181f,"Boston, MA",Big
ZATT,394404,9/30/2010,2010,584578,6040352fbff9453704dd1820,"Boston, MA",Big
ZATT,394404,8/31/2010,2010,586121,6040352fbff9453704dd1821,"Boston, MA",Big
ZATT,394404,7/31/2010,2010,587038,6040352fbff9453704dd1822,"Boston, MA",Big
ZATT,394404,6/30/2010,2010,587740,6040352fbff9453704dd1823,"Boston, MA",Big
ZATT,394404,5/31/2010,2010,588190,6040352fbff9453704dd1824,"Boston, MA",Big
ZATT,394404,4/30/2010,2010,587536,6040352fbff9453704dd1825,"Boston, MA",Big
ZATT,394404,3/31/2010,2010,586200,6040352fbff9453704dd1826,"Boston, MA",Big
ZATT,394404,2/28/2010,2010,584226,6040352fbff9453704dd1827,"Boston, MA",Big
ZATT,394404,1/31/2010,2010,582274,6040352fbff9453704dd1828,"Boston, MA",Big
ZATT,394404,12/31/2009,2009,580684,6040352fbff9453704dd1829,"Boston, MA",Big
ZATT,394404,11/30/2009,2009,579283,6040352fbff9453704dd182a,"Boston, MA",Big
ZATT,394404,10/31/2009,2009,578301,6040352fbff9453704dd182b,"Boston, MA",Big
ZATT,394404,9/30/2009,2009,577820,6040352fbff9453704dd182c,"Boston, MA",Big
ZATT,394404,8/31/2009,2009,577773,6040352fbff9453704dd182d,"Boston, MA",Big
ZATT,394404,7/31/2009,2009,578425,6040352fbff9453704dd182e,"Boston, MA",Big
ZATT,394404,6/30/2009,2009,579036,6040352fbff9453704dd182f,"Boston, MA",Big
ZATT,394404,5/31/2009,2009,579895,6040352fbff9453704dd1830,"Boston, MA",Big
ZATT,394404,4/30/2009,2009,582056,6040352fbff9453704dd1831,"Boston, MA",Big
ZATT,394404,3/31/2009,2009,585074,6040352fbff9453704dd1832,"Boston, MA",Big
ZATT,394404,2/28/2009,2009,588847,6040352fbff9453704dd1833,"Boston, MA",Big
ZATT,394404,1/31/2009,2009,592161,6040352fbff9453704dd1834,"Boston, MA",Big
ZATT,394404,12/31/2008,2008,595709,6040352fbff9453704dd1835,"Boston, MA",Big
ZATT,394404,11/30/2008,2008,599769,6040352fbff9453704dd1836,"Boston, MA",Big
ZATT,394404,10/31/2008,2008,603301,6040352fbff9453704dd1837,"Boston, MA",Big
ZATT,394404,9/30/2008,2008,606694,6040352fbff9453704dd1838,"Boston, MA",Big
ZATT,394404,8/31/2008,2008,609463,6040352fbff9453704dd1839,"Boston, MA",Big
ZATT,394404,7/31/2008,2008,612032,6040352fbff9453704dd183a,"Boston, MA",Big
ZATT,394404,6/30/2008,2008,614800,6040352fbff9453704dd183b,"Boston, MA",Big
ZATT,394404,5/31/2008,2008,618088,6040352fbff9453704dd183c,"Boston, MA",Big
ZATT,394404,4/30/2008,2008,621144,6040352fbff9453704dd183d,"Boston, MA",Big
ZATT,394404,3/31/2008,2008,624457,6040352fbff9453704dd183e,"Boston, MA",Big
ZATT,394404,2/29/2008,2008,627680,6040352fbff9453704dd183f,"Boston, MA",Big
ZATT,394404,1/31/2008,2008,631489,6040352fbff9453704dd1840,"Boston, MA",Big
ZATT,394404,12/31/2007,2007,634943,6040352fbff9453704dd1841,"Boston, MA",Big
ZATT,394404,11/30/2007,2007,637776,6040352fbff9453704dd1842,"Boston, MA",Big
ZATT,394404,10/31/2007,2007,640153,6040352fbff9453704dd1843,"Boston, MA",Big
ZATT,394404,9/30/2007,2007,642343,6040352fbff9453704dd1844,"Boston, MA",Big
ZATT,394404,8/31/2007,2007,644013,6040352fbff9453704dd1845,"Boston, MA",Big
ZATT,394404,7/31/2007,2007,646008,6040352fbff9453704dd1846,"Boston, MA",Big
ZATT,394404,6/30/2007,2007,648100,6040352fbff9453704dd1847,"Boston, MA",Big
ZATT,394404,5/31/2007,2007,650793,6040352fbff9453704dd1848,"Boston, MA",Big
ZATT,394404,4/30/2007,2007,653180,6040352fbff9453704dd1849,"Boston, MA",Big
ZATT,394404,3/31/2007,2007,655351,6040352fbff9453704dd184a,"Boston, MA",Big
ZATT,394404,2/28/2007,2007,656947,6040352fbff9453704dd184b,"Boston, MA",Big
ZATT,394404,1/31/2007,2007,658603,6040352fbff9453704dd184c,"Boston, MA",Big
ZATT,394404,12/31/2006,2006,660891,6040352fbff9453704dd184d,"Boston, MA",Big
ZATT,394404,11/30/2006,2006,663799,6040352fbff9453704dd184e,"Boston, MA",Big
ZATT,394404,10/31/2006,2006,668240,6040352fbff9453704dd184f,"Boston, MA",Big
ZATT,394404,9/30/2006,2006,672156,6040352fbff9453704dd1850,"Boston, MA",Big
ZATT,394404,8/31/2006,2006,677080,6040352fbff9453704dd1851,"Boston, MA",Big
ZATT,394404,7/31/2006,2006,680520,6040352fbff9453704dd1852,"Boston, MA",Big
ZATT,394404,6/30/2006,2006,684564,6040352fbff9453704dd1853,"Boston, MA",Big
ZATT,394404,5/31/2006,2006,687034,6040352fbff9453704dd1854,"Boston, MA",Big
ZATT,394404,4/30/2006,2006,689637,6040352fbff9453704dd1855,"Boston, MA",Big
ZATT,394404,3/31/2006,2006,692228,6040352fbff9453704dd1856,"Boston, MA",Big
